"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
430,"i271G","At least 3G",,"%",8,"AGO","Angola","85.8",2022,"change in methodology - there is a break in trend due to change in administrative divisions within the countryl, the smallest administrative unit within the Political-Administrative Division (DPA), eliminating generalizations for entire municipalities or provinces.","Angolan Institute of Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",8,"AGO","Angola","85.8",2023,"data have been revised,there are estimated data so the unit is the smallest available","Angolan Institute of Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","22.36",2012,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","36",2013,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","78",2014,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","99",2015,"","ITU estimate","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","99",2016,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","99",2019,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","99",2020,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","99",2021,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",9,"AIA","Anguilla","99",2022,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","85.6",2011,"","Minister for Innovation and ICT","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99",2012,"","National Agency on Information Society","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99",2013,"","National Agency on Information Society","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99",2014,"","Minister of State for the Innovation and Public Administration","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99",2015,"","Minister of State for the Innovation and Public Administration","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99",2016,"","AKEP","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99.2",2017,"","Ministry of Infrastructure and Energy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99.2",2018,"","Ministry of Infrastructure and Energy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99.2",2019,"","Ministry of Infrastructure and Energy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99.2",2020,"","Ministry of Infrastructure and Energy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99.2",2021,"","Ministry of Infrastructure and Energy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99",2022,"","Ministry of Infrastructure and Energy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",10,"ALB","Albania","99.6",2023,"","Ministry of Infrastructure and Energy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","6",2013,"Source: ARPT","Ministère de la Poste et des Technologies de l'Information et de la Communication","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","23.23",2014,"Source: ARPT","Ministère de la Poste et des Technologies de l'Information et de la Communication","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","46",2015,"NOV-2015(il s'agit d'une moyenne, pour 28 wilayas de la première année contrôlée)","Ministère de la  Poste et des Technologies de l'Information et de la Communication","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","83.36",2016,"Source : ARPT","Ministère de la Poste, des Télécommunications, des Technologies et du Numérique","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","90",2017,"","Ministère de la Poste et des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","97.45",2018,"Taux corrigé après correction par l'Autorité de régulation ""ARPCE""","Ministère de la Poste et des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","97.72",2019,"","Ministère de la Poste et des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","98.97",2020,"","Ministère de la Poste et des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","98.18",2021,"","Ministère de la Poste et des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","98.07",2022,"","Ministère de la Poste et des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",11,"DZA","Algeria","98.18",2023,"","Ministère de la Poste et des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","95.3",2009,"","Andorra Telecom","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","95.3",2010,"","Servei de Telecomunicacions d'Andorra","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","95.3",2011,"","Servei de Telecomunicacions d'Andorra","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","95.3",2012,"","Servei de Telecomunicacions d'Andorra","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","95.3",2013,"","Servei de Telecomunicacions d'Andorra","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","95.3",2014,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","97",2015,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","97",2016,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","98",2017,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","98",2018,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","98",2019,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","99.5",2020,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","99.5",2021,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","99.5",2022,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",14,"AND","Andorra","99.5",2023,"","Andorra Telecom SAU","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","72.05",2012,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","77.68",2013,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","80",2014,"ITU estimate","ITU estimate","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","90",2015,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","95",2016,"","Ente Nacional de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","95",2017,"","Ente Nacional de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","95",2018,"","Ente Nacional de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","95",2019,"","Ente Nacional de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","98.5",2020,"","Ente Nacional de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","98.5",2021,"","Ente Nacional de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","98.5",2022,"","Ente Nacional de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",16,"ARG","Argentina","98.5",2023,"","Ente Nacional de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","81.1",2009,"ArmenTel, only","Ministry of Transport and Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","93",2010,"Orange Armenia","Ministry of Transport and Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","95",2011,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","96.3",2012,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","97.68",2013,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","98.8",2014,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","99.9",2015,"","Ministry of Transport and Communication of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","100",2016,"","Ministry of Transport, Communication and Information Technologies of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","100",2017,"","Ministry of Transport, Communication and Information Technologies of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","100",2018,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","100",2019,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","100",2020,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","100",2021,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","100",2022,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",17,"ARM","Armenia","100",2023,"","Ministry of High-Tech Industry of Armenia","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","85",2009,"","CITC","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","90",2010,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","93.8",2011,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","95.08",2012,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","97",2013,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","97",2014,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","97",2015,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","97.15",2016,"","Communications and Information Technology Commission (CITC)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","98",2017,"","Communications and Information Technology Commission (CITC)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","98.1",2018,"","CITC","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","98.86",2019,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","99.12",2020,"","Communications, Space & Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","99.99",2021,"","Communications, Space & Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","100",2022,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",18,"SAU","Saudi Arabia","100",2023,"","Communication and Information Technology Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","0",2009,"","Ministry of Information, Broadcasting and Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","0",2010,"","Ministry of Information, Broadcasting, Telecommunications, Science & Technology","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","0",2011,"","Telecom Divison/Ministry of Information, Broadcasting, Telecommunications, Science & Technology","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","98",2012,"","Telecom Divison/Ministry of Telecommunications, Science & Technology","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","98",2013,"","Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","98",2014,"","Ministry of Information, Broadcasting, Telecommunications, and Information Technology","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","98",2015,"ITU estimate","ITU estimate","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","99",2016,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","99",2017,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","99",2019,"","Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","99",2020,"","Telecoms Divison/Ministry of Information, Broadcasting, Telecommunications, & Information Technology","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","99",2021,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",20,"ATG","Antigua and Barbuda","99",2022,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","98.8",2008,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99",2009,"","ACMA.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99",2010,"","Department of Broadband, Communications and the Digital Economy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99",2011,"","ACMA Communications Report 2010-11.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99",2012,"","Department of Broadband, Communications and the Digital Economy","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99",2013,"","Department of Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99",2014,"","Department of Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99",2015,"Department of Communications and the Arts https://www.communications.gov.au/what-we-do/phone/mobile-services-and-coverage/mobile-phone-towers","Department of Communications and the Arts","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99.3",2016,"""ACMA communications Report 2017-18, pp.4As of Junehttps://www.acma.gov.au/-/media/Research-and-Analysis/Report/pdf/Communications-report-2017-18-pdf.pdf?la=en""","Department of Communications and the Arts","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99.4",2017,"Financial year data. Source: Telstra (2017), Telstra Annual Report 2017, p.12, ""We continue to expand our mobile network... covering 99.4 per cent of the population""https://www.telstra.com.au/content/dam/tcom/about-us/investors/pdf-e/Annual-Report-2017.pdf","Department of Infrastructure, Transport, Regional Development and Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99.4",2018,"Financial year data. Source: ACMA communications Report 2017-18, pp.4.""Improvements to the 4G mobile networks has seen combined 3G and 4G coverage now reaching 99.4 per cent of Australia’s population""""https://www.acma.gov.au/-/media/Research-and-Analysis/Report/pdf/Communications-report-2017-18-pdf.pdf?la=en","Department of Infrastructure, Transport, Regional Development and Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99.5",2019,"Calendar year data.Source: Telstra (2019), Telstra Annual Report 2019, p.5, ""[mobile] coverage extends to 99.5 per cent of the Australian population."" https://www.telstra.com.au/content/dam/tcom/about-us/investors/pdf%20F/2019-Annual-Report-singlepages.PDF","Department of Infrastructure, Transport, Regional Development and Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99.5",2020,"Calendar year data.Source: Telstra (2020); Bigger Picture Sustainability Report 2020, p.6, """"our world-leading networks reach 99.5 per cent of the Australian population.""""https://exchange.telstra.com.au/digital-futures-2020/ ","Department of Infrastructure, Transport, Regional Development, Communications and the Arts","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99.5",2021,"Calendar year dataSource: Source: Telstra (2021); Telstra Annual Report 2021, https://www.telstra.com.au/content/dam/tcom/about-us/investors/pdf-g/0821-TEL-AR-2021-FINAL-Interactive.pdf       ""and our 4G footprint to 99.5 per cent of all Australians taking it to over 2.5 million square kilometres.""","Department of Infrastructure, Transport, Regional Development, Communications and the Arts","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99.5",2022,"Source: Telstra Annual Report 2022, https://www.telstra.com.au/content/dam/tcom/about-us/investors/pdf-g/TEL-AR-2022-Spreads-FINAL.pdf","Department of Infrastructure, Transport, Regional Development and Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",23,"AUS","Australia","99.6",2023,"Source: Source: Telstra Annual Report 2023, https://www.telstra.com.au/content/dam/tcom/about-us/investors/pdf-g/telstra-annual-report-2023.pdf","Department of Infrastructure, Transport, Regional Development and Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
